line,season,direction,train_number,station_order,station,time,valid_from,valid_to,service_code
E,hiver_2025_2026,Bougatfa→Tunis,418,6,Sayda Manoubia,07:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,418,7,Tunis,07:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,420,1,Bougatfa,07:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,420,2,El Hrayria,07:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,420,3,Ezzouhour 2,07:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,420,4,Etayaran,07:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,420,5,Ennajeh,07:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,420,6,Sayda Manoubia,07:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,420,7,Tunis,07:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,422,1,Bougatfa,07:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,422,2,El Hrayria,07:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,422,3,Ezzouhour 2,07:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,422,4,Etayaran,07:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,422,5,Ennajeh,07:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,422,6,Sayda Manoubia,07:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,422,7,Tunis,07:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,424,1,Bougatfa,07:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,424,2,El Hrayria,07:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,424,3,Ezzouhour 2,07:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,424,4,Etayaran,07:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,424,5,Ennajeh,07:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,424,6,Sayda Manoubia,08:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,424,7,Tunis,08:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,426,1,Bougatfa,08:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,426,2,El Hrayria,08:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,426,3,Ezzouhour 2,08:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,426,4,Etayaran,08:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,426,5,Ennajeh,08:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,426,6,Sayda Manoubia,08:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,426,7,Tunis,08:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,428,1,Bougatfa,08:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,428,2,El Hrayria,08:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,428,3,Ezzouhour 2,08:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,428,4,Etayaran,08:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,428,5,Ennajeh,08:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,428,6,Sayda Manoubia,08:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,428,7,Tunis,08:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,430,1,Bougatfa,08:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,430,2,El Hrayria,08:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,430,3,Ezzouhour 2,08:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,430,4,Etayaran,08:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,430,5,Ennajeh,08:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,430,6,Sayda Manoubia,08:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,430,7,Tunis,08:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,432,1,Bougatfa,08:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,432,2,El Hrayria,08:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,432,3,Ezzouhour 2,08:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,432,4,Etayaran,08:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,432,5,Ennajeh,08:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,432,6,Sayda Manoubia,09:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,432,7,Tunis,09:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,434,1,Bougatfa,09:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,434,2,El Hrayria,09:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,434,3,Ezzouhour 2,09:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,434,4,Etayaran,09:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,434,5,Ennajeh,09:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,434,6,Sayda Manoubia,09:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,434,7,Tunis,09:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,436,1,Bougatfa,09:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,436,2,El Hrayria,09:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,436,3,Ezzouhour 2,09:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,436,4,Etayaran,09:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,436,5,Ennajeh,09:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,436,6,Sayda Manoubia,09:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,436,7,Tunis,09:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,438,1,Bougatfa,09:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,438,2,El Hrayria,09:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,438,3,Ezzouhour 2,09:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,438,4,Etayaran,09:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,438,5,Ennajeh,09:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,438,6,Sayda Manoubia,09:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,438,7,Tunis,09:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,440,1,Bougatfa,09:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,440,2,El Hrayria,09:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,440,3,Ezzouhour 2,09:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,440,4,Etayaran,09:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,440,5,Ennajeh,09:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,440,6,Sayda Manoubia,10:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,440,7,Tunis,10:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,442,1,Bougatfa,10:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,442,2,El Hrayria,10:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,442,3,Ezzouhour 2,10:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,442,4,Etayaran,10:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,442,5,Ennajeh,10:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,442,6,Sayda Manoubia,10:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,442,7,Tunis,10:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,444,1,Bougatfa,10:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,444,2,El Hrayria,10:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,444,3,Ezzouhour 2,10:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,444,4,Etayaran,10:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,444,5,Ennajeh,10:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,444,6,Sayda Manoubia,10:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,444,7,Tunis,10:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,446,1,Bougatfa,10:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,446,2,El Hrayria,10:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,446,3,Ezzouhour 2,10:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,446,4,Etayaran,10:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,446,5,Ennajeh,10:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,446,6,Sayda Manoubia,10:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,446,7,Tunis,10:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,448,1,Bougatfa,10:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,448,2,El Hrayria,10:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,448,3,Ezzouhour 2,10:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,448,4,Etayaran,10:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,448,5,Ennajeh,10:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,448,6,Sayda Manoubia,11:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,448,7,Tunis,11:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,450,1,Bougatfa,11:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,450,2,El Hrayria,11:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,450,3,Ezzouhour 2,11:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,450,4,Etayaran,11:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,450,5,Ennajeh,11:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,450,6,Sayda Manoubia,11:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,450,7,Tunis,11:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,452,1,Bougatfa,11:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,452,2,El Hrayria,11:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,452,3,Ezzouhour 2,11:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,452,4,Etayaran,11:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,452,5,Ennajeh,11:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,452,6,Sayda Manoubia,11:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,452,7,Tunis,11:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,454,1,Bougatfa,11:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,454,2,El Hrayria,11:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,454,3,Ezzouhour 2,11:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,454,4,Etayaran,11:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,454,5,Ennajeh,11:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,454,6,Sayda Manoubia,11:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,454,7,Tunis,11:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,456,1,Bougatfa,11:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,456,2,El Hrayria,11:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,456,3,Ezzouhour 2,11:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,456,4,Etayaran,11:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,456,5,Ennajeh,11:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,456,6,Sayda Manoubia,12:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,456,7,Tunis,12:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,458,1,Bougatfa,12:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,458,2,El Hrayria,12:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,458,3,Ezzouhour 2,12:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,458,4,Etayaran,12:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,458,5,Ennajeh,12:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,458,6,Sayda Manoubia,12:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,458,7,Tunis,12:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,460,1,Bougatfa,12:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,460,2,El Hrayria,12:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,460,3,Ezzouhour 2,12:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,460,4,Etayaran,12:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,460,5,Ennajeh,12:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,460,6,Sayda Manoubia,12:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,460,7,Tunis,12:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,462,1,Bougatfa,12:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,462,2,El Hrayria,12:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,462,3,Ezzouhour 2,12:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,462,4,Etayaran,12:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,462,5,Ennajeh,12:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,462,6,Sayda Manoubia,12:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,462,7,Tunis,12:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,464,1,Bougatfa,12:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,464,2,El Hrayria,12:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,464,3,Ezzouhour 2,12:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,464,4,Etayaran,12:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,464,5,Ennajeh,12:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,464,6,Sayda Manoubia,13:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,464,7,Tunis,13:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,466,1,Bougatfa,13:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,466,2,El Hrayria,13:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,466,3,Ezzouhour 2,13:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,466,4,Etayaran,13:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,466,5,Ennajeh,13:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,466,6,Sayda Manoubia,13:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,466,7,Tunis,13:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,468,1,Bougatfa,13:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,468,2,El Hrayria,13:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,468,3,Ezzouhour 2,13:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,468,4,Etayaran,13:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,468,5,Ennajeh,13:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,468,6,Sayda Manoubia,13:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,468,7,Tunis,13:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,470,1,Bougatfa,13:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,470,2,El Hrayria,13:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,470,3,Ezzouhour 2,13:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,470,4,Etayaran,13:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,470,5,Ennajeh,13:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,470,6,Sayda Manoubia,13:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,470,7,Tunis,13:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,472,1,Bougatfa,13:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,472,2,El Hrayria,13:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,472,3,Ezzouhour 2,13:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,472,4,Etayaran,13:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,472,5,Ennajeh,13:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,472,6,Sayda Manoubia,14:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,472,7,Tunis,14:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,474,1,Bougatfa,14:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,474,2,El Hrayria,14:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,474,3,Ezzouhour 2,14:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,474,4,Etayaran,14:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,474,5,Ennajeh,14:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,474,6,Sayda Manoubia,14:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,474,7,Tunis,14:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,476,1,Bougatfa,14:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,476,2,El Hrayria,14:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,476,3,Ezzouhour 2,14:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,476,4,Etayaran,14:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,476,5,Ennajeh,14:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,476,6,Sayda Manoubia,14:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,476,7,Tunis,14:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,478,1,Bougatfa,14:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,478,2,El Hrayria,14:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,478,3,Ezzouhour 2,14:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,478,4,Etayaran,14:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,478,5,Ennajeh,14:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,478,6,Sayda Manoubia,14:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,478,7,Tunis,14:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,480,1,Bougatfa,14:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,480,2,El Hrayria,14:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,480,3,Ezzouhour 2,14:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,480,4,Etayaran,14:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,480,5,Ennajeh,14:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,480,6,Sayda Manoubia,15:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,480,7,Tunis,15:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,482,1,Bougatfa,15:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,482,2,El Hrayria,15:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,482,3,Ezzouhour 2,15:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,482,4,Etayaran,15:07,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,482,5,Ennajeh,15:09,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,482,6,Sayda Manoubia,15:11,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,482,7,Tunis,15:15,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,484,1,Bougatfa,15:20,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,484,2,El Hrayria,15:22,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,484,3,Ezzouhour 2,15:24,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,484,4,Etayaran,15:27,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,484,5,Ennajeh,15:29,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,484,6,Sayda Manoubia,15:31,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,484,7,Tunis,15:35,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,486,1,Bougatfa,15:40,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,486,2,El Hrayria,15:42,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,486,3,Ezzouhour 2,15:44,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,486,4,Etayaran,15:47,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,486,5,Ennajeh,15:49,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,486,6,Sayda Manoubia,15:51,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,486,7,Tunis,15:55,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,488,1,Bougatfa,15:50,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,488,2,El Hrayria,15:52,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,488,3,Ezzouhour 2,15:54,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,488,4,Etayaran,15:57,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,488,5,Ennajeh,15:59,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,488,6,Sayda Manoubia,16:01,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,488,7,Tunis,16:05,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,490,1,Bougatfa,16:00,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,490,2,El Hrayria,16:02,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,490,3,Ezzouhour 2,16:04,2025-09-01,2026-06-30,all
E,hiver_2025_2026,Bougatfa→Tunis,490,4,Etayaran,16:07,2025-09-01,2026-06-30,all
